Năm,Bang,Bệnh,Số người chết,Dân số,Số lượng sinh,Tổng người chết
2015,Australian Capital Territory,Acute hepatitis,2,396680,5542,1859
2015,Australian Capital Territory,Alcohol use disorders,5,396680,5542,1859
2015,Australian Capital Territory,Alzheimer's disease and other dementias,33,396680,5542,1859
2015,Australian Capital Territory,Cardiovascular diseases,595,396680,5542,1859
2015,Australian Capital Territory,Chronic kidney disease,25,396680,5542,1859
2015,Australian Capital Territory,Chronic respiratory diseases,121,396680,5542,1859
2015,Australian Capital Territory,Cirrhosis and other chronic liver diseases,26,396680,5542,1859
2015,Australian Capital Territory,Conflict and terrorism,0,396680,5542,1859
2015,Australian Capital Territory,Diabetes mellitus,76,396680,5542,1859
2015,Australian Capital Territory,Diarrheal diseases,4,396680,5542,1859
2015,Australian Capital Territory,Digestive diseases,72,396680,5542,1859
2015,Australian Capital Territory,Drowning,3,396680,5542,1859
2015,Australian Capital Territory,Drug use disorders,1,396680,5542,1859
2015,Australian Capital Territory,Environmental heat and cold exposure,0,396680,5542,1859
2015,Australian Capital Territory,Exposure to forces of nature,1,396680,5542,1859
2015,Australian Capital Territory,"Fire, heat, and hot substances",1,396680,5542,1859
2015,Australian Capital Territory,HIV/AIDS,2,396680,5542,1859
2015,Australian Capital Territory,Interpersonal violence,7,396680,5542,1859
2015,Australian Capital Territory,Lower respiratory infections,42,396680,5542,1859
2015,Australian Capital Territory,Malaria,0,396680,5542,1859
2015,Australian Capital Territory,Maternal disorders,1,396680,5542,1859
2015,Australian Capital Territory,Meningitis,2,396680,5542,1859
2015,Australian Capital Territory,Neonatal disorders,11,396680,5542,1859
2015,Australian Capital Territory,Neoplasms,629,396680,5542,1859
2015,Australian Capital Territory,Nutritional deficiencies,3,396680,5542,1859
2015,Australian Capital Territory,Parkinson's disease,25,396680,5542,1859
2015,Australian Capital Territory,Poisonings,12,396680,5542,1859
2015,Australian Capital Territory,Protein-energy malnutrition,1,396680,5542,1859
2015,Australian Capital Territory,Road injuries,29,396680,5542,1859
2015,Australian Capital Territory,Self-harm,49,396680,5542,1859
2015,Australian Capital Territory,Terrorism (deaths),0,396680,5542,1859
2015,Australian Capital Territory,Tuberculosis,1,396680,5542,1859
2015,New South Wales,Acute hepatitis,121,7632156,100079,53600
2015,New South Wales,Alcohol use disorders,116,7632156,100079,53600
2015,New South Wales,Alzheimer's disease and other dementias,1077,7632156,100079,53600
2015,New South Wales,Cardiovascular diseases,15900,7632156,100079,53600
2015,New South Wales,Chronic kidney disease,724,7632156,100079,53600
2015,New South Wales,Chronic respiratory diseases,2692,7632156,100079,53600
2015,New South Wales,Cirrhosis and other chronic liver diseases,618,7632156,100079,53600
2015,New South Wales,Conflict and terrorism,0,7632156,100079,53600
2015,New South Wales,Diabetes mellitus,1556,7632156,100079,53600
2015,New South Wales,Diarrheal diseases,97,7632156,100079,53600
2015,New South Wales,Digestive diseases,1881,7632156,100079,53600
2015,New South Wales,Drowning,58,7632156,100079,53600
2015,New South Wales,Drug use disorders,5,7632156,100079,53600
2015,New South Wales,Environmental heat and cold exposure,5,7632156,100079,53600
2015,New South Wales,Exposure to forces of nature,8,7632156,100079,53600
2015,New South Wales,"Fire, heat, and hot substances",21,7632156,100079,53600
2015,New South Wales,HIV/AIDS,28,7632156,100079,53600
2015,New South Wales,Interpersonal violence,75,7632156,100079,53600
2015,New South Wales,Lower respiratory infections,998,7632156,100079,53600
2015,New South Wales,Malaria,0,7632156,100079,53600
2015,New South Wales,Maternal disorders,1,7632156,100079,53600
2015,New South Wales,Meningitis,8,7632156,100079,53600
2015,New South Wales,Neonatal disorders,215,7632156,100079,53600
2015,New South Wales,Neoplasms,15681,7632156,100079,53600
2015,New South Wales,Nutritional deficiencies,30,7632156,100079,53600
2015,New South Wales,Parkinson's disease,594,7632156,100079,53600
2015,New South Wales,Poisonings,455,7632156,100079,53600
2015,New South Wales,Protein-energy malnutrition,29,7632156,100079,53600
2015,New South Wales,Road injuries,401,7632156,100079,53600
2015,New South Wales,Self-harm,839,7632156,100079,53600
2015,New South Wales,Terrorism (deaths),0,7632156,100079,53600
2015,New South Wales,Tuberculosis,16,7632156,100079,53600
2015,Northern Territory,Acute hepatitis,1,244103,4004,1171
2015,Northern Territory,Alcohol use disorders,3,244103,4004,1171
2015,Northern Territory,Alzheimer's disease and other dementias,18,244103,4004,1171
2015,Northern Territory,Cardiovascular diseases,327,244103,4004,1171
2015,Northern Territory,Chronic kidney disease,14,244103,4004,1171
2015,Northern Territory,Chronic respiratory diseases,67,244103,4004,1171
2015,Northern Territory,Cirrhosis and other chronic liver diseases,14,244103,4004,1171
2015,Northern Territory,Conflict and terrorism,0,244103,4004,1171
2015,Northern Territory,Diabetes mellitus,42,244103,4004,1171
2015,Northern Territory,Diarrheal diseases,2,244103,4004,1171
2015,Northern Territory,Digestive diseases,40,244103,4004,1171
2015,Northern Territory,Drowning,2,244103,4004,1171
2015,Northern Territory,Drug use disorders,0,244103,4004,1171
2015,Northern Territory,Environmental heat and cold exposure,0,244103,4004,1171
2015,Northern Territory,Exposure to forces of nature,0,244103,4004,1171
2015,Northern Territory,"Fire, heat, and hot substances",1,244103,4004,1171
2015,Northern Territory,HIV/AIDS,1,244103,4004,1171
2015,Northern Territory,Interpersonal violence,3,244103,4004,1171
2015,Northern Territory,Lower respiratory infections,22,244103,4004,1171
2015,Northern Territory,Malaria,0,244103,4004,1171
2015,Northern Territory,Maternal disorders,1,244103,4004,1171
2015,Northern Territory,Meningitis,1,244103,4004,1171
2015,Northern Territory,Neonatal disorders,7,244103,4004,1171
2015,Northern Territory,Neoplasms,346,244103,4004,1171
2015,Northern Territory,Nutritional deficiencies,2,244103,4004,1171
2015,Northern Territory,Parkinson's disease,14,244103,4004,1171
2015,Northern Territory,Poisonings,7,244103,4004,1171
2015,Northern Territory,Protein-energy malnutrition,1,244103,4004,1171
2015,Northern Territory,Road injuries,16,244103,4004,1171
2015,Northern Territory,Self-harm,27,244103,4004,1171
2015,Northern Territory,Terrorism (deaths),0,244103,4004,1171
2015,Northern Territory,Tuberculosis,1,244103,4004,1171
2015,Queensland,Acute hepatitis,46,4784646,61745,29782
2015,Queensland,Alcohol use disorders,52,4784646,61745,29782
2015,Queensland,Alzheimer's disease and other dementias,600,4784646,61745,29782
2015,Queensland,Cardiovascular diseases,8472,4784646,61745,29782
2015,Queensland,Chronic kidney disease,331,4784646,61745,29782
2015,Queensland,Chronic respiratory diseases,1544,4784646,61745,29782
2015,Queensland,Cirrhosis and other chronic liver diseases,383,4784646,61745,29782
2015,Queensland,Conflict and terrorism,0,4784646,61745,29782
2015,Queensland,Diabetes mellitus,858,4784646,61745,29782
2015,Queensland,Diarrheal diseases,61,4784646,61745,29782
2015,Queensland,Digestive diseases,1124,4784646,61745,29782
2015,Queensland,Drowning,59,4784646,61745,29782
2015,Queensland,Drug use disorders,10,4784646,61745,29782
2015,Queensland,Environmental heat and cold exposure,7,4784646,61745,29782
2015,Queensland,Exposure to forces of nature,13,4784646,61745,29782
2015,Queensland,"Fire, heat, and hot substances",12,4784646,61745,29782
2015,Queensland,HIV/AIDS,24,4784646,61745,29782
2015,Queensland,Interpersonal violence,70,4784646,61745,29782
2015,Queensland,Lower respiratory infections,536,4784646,61745,29782
2015,Queensland,Malaria,0,4784646,61745,29782
2015,Queensland,Maternal disorders,1,4784646,61745,29782
2015,Queensland,Meningitis,2,4784646,61745,29782
2015,Queensland,Neonatal disorders,130,4784646,61745,29782
2015,Queensland,Neoplasms,9030,4784646,61745,29782
2015,Queensland,Nutritional deficiencies,23,4784646,61745,29782
2015,Queensland,Parkinson's disease,329,4784646,61745,29782
2015,Queensland,Poisonings,259,4784646,61745,29782
2015,Queensland,Protein-energy malnutrition,22,4784646,61745,29782
2015,Queensland,Road injuries,283,4784646,61745,29782
2015,Queensland,Self-harm,761,4784646,61745,29782
2015,Queensland,Terrorism (deaths),0,4784646,61745,29782
2015,Queensland,Tuberculosis,7,4784646,61745,29782
2015,South Australia,Acute hepatitis,15,1702185,19587,13647
2015,South Australia,Alcohol use disorders,20,1702185,19587,13647
2015,South Australia,Alzheimer's disease and other dementias,441,1702185,19587,13647
2015,South Australia,Cardiovascular diseases,3879,1702185,19587,13647
2015,South Australia,Chronic kidney disease,168,1702185,19587,13647
2015,South Australia,Chronic respiratory diseases,671,1702185,19587,13647
2015,South Australia,Cirrhosis and other chronic liver diseases,167,1702185,19587,13647
2015,South Australia,Conflict and terrorism,0,1702185,19587,13647
2015,South Australia,Diabetes mellitus,430,1702185,19587,13647
2015,South Australia,Diarrheal diseases,25,1702185,19587,13647
2015,South Australia,Digestive diseases,456,1702185,19587,13647
2015,South Australia,Drowning,12,1702185,19587,13647
2015,South Australia,Drug use disorders,5,1702185,19587,13647
2015,South Australia,Environmental heat and cold exposure,5,1702185,19587,13647
2015,South Australia,Exposure to forces of nature,2,1702185,19587,13647
2015,South Australia,"Fire, heat, and hot substances",9,1702185,19587,13647
2015,South Australia,HIV/AIDS,3,1702185,19587,13647
2015,South Australia,Interpersonal violence,22,1702185,19587,13647
2015,South Australia,Lower respiratory infections,332,1702185,19587,13647
2015,South Australia,Malaria,0,1702185,19587,13647
2015,South Australia,Maternal disorders,1,1702185,19587,13647
2015,South Australia,Meningitis,1,1702185,19587,13647
2015,South Australia,Neonatal disorders,32,1702185,19587,13647
2015,South Australia,Neoplasms,3946,1702185,19587,13647
2015,South Australia,Nutritional deficiencies,9,1702185,19587,13647
2015,South Australia,Parkinson's disease,154,1702185,19587,13647
2015,South Australia,Poisonings,54,1702185,19587,13647
2015,South Australia,Protein-energy malnutrition,9,1702185,19587,13647
2015,South Australia,Road injuries,139,1702185,19587,13647
2015,South Australia,Self-harm,233,1702185,19587,13647
2015,South Australia,Terrorism (deaths),0,1702185,19587,13647
2015,South Australia,Tuberculosis,3,1702185,19587,13647
2015,Tasmania,Acute hepatitis,4,515330,5680,4633
2015,Tasmania,Alcohol use disorders,10,515330,5680,4633
2015,Tasmania,Alzheimer's disease and other dementias,69,515330,5680,4633
2015,Tasmania,Cardiovascular diseases,1237,515330,5680,4633
2015,Tasmania,Chronic kidney disease,52,515330,5680,4633
2015,Tasmania,Chronic respiratory diseases,253,515330,5680,4633
2015,Tasmania,Cirrhosis and other chronic liver diseases,53,515330,5680,4633
2015,Tasmania,Conflict and terrorism,0,515330,5680,4633
2015,Tasmania,Diabetes mellitus,159,515330,5680,4633
2015,Tasmania,Diarrheal diseases,9,515330,5680,4633
2015,Tasmania,Digestive diseases,151,515330,5680,4633
2015,Tasmania,Drowning,7,515330,5680,4633
2015,Tasmania,Drug use disorders,1,515330,5680,4633
2015,Tasmania,Environmental heat and cold exposure,0,515330,5680,4633
2015,Tasmania,Exposure to forces of nature,2,515330,5680,4633
2015,Tasmania,"Fire, heat, and hot substances",2,515330,5680,4633
2015,Tasmania,HIV/AIDS,5,515330,5680,4633
2015,Tasmania,Interpersonal violence,14,515330,5680,4633
2015,Tasmania,Lower respiratory infections,87,515330,5680,4633
2015,Tasmania,Malaria,0,515330,5680,4633
2015,Tasmania,Maternal disorders,2,515330,5680,4633
2015,Tasmania,Meningitis,5,515330,5680,4633
2015,Tasmania,Neonatal disorders,23,515330,5680,4633
2015,Tasmania,Neoplasms,1308,515330,5680,4633
2015,Tasmania,Nutritional deficiencies,6,515330,5680,4633
2015,Tasmania,Parkinson's disease,52,515330,5680,4633
2015,Tasmania,Poisonings,26,515330,5680,4633
2015,Tasmania,Protein-energy malnutrition,2,515330,5680,4633
2015,Tasmania,Road injuries,60,515330,5680,4633
2015,Tasmania,Self-harm,103,515330,5680,4633
2015,Tasmania,Terrorism (deaths),0,515330,5680,4633
2015,Tasmania,Tuberculosis,3,515330,5680,4633
2015,Victoria,Acute hepatitis,70,6042034,73568,39904
2015,Victoria,Alcohol use disorders,58,6042034,73568,39904
2015,Victoria,Alzheimer's disease and other dementias,1144,6042034,73568,39904
2015,Victoria,Cardiovascular diseases,11425,6042034,73568,39904
2015,Victoria,Chronic kidney disease,696,6042034,73568,39904
2015,Victoria,Chronic respiratory diseases,2040,6042034,73568,39904
2015,Victoria,Cirrhosis and other chronic liver diseases,449,6042034,73568,39904
2015,Victoria,Conflict and terrorism,0,6042034,73568,39904
2015,Victoria,Diabetes mellitus,1145,6042034,73568,39904
2015,Victoria,Diarrheal diseases,76,6042034,73568,39904
2015,Victoria,Digestive diseases,1491,6042034,73568,39904
2015,Victoria,Drowning,26,6042034,73568,39904
2015,Victoria,Drug use disorders,17,6042034,73568,39904
2015,Victoria,Environmental heat and cold exposure,3,6042034,73568,39904
2015,Victoria,Exposure to forces of nature,2,6042034,73568,39904
2015,Victoria,"Fire, heat, and hot substances",16,6042034,73568,39904
2015,Victoria,HIV/AIDS,21,6042034,73568,39904
2015,Victoria,Interpersonal violence,61,6042034,73568,39904
2015,Victoria,Lower respiratory infections,1050,6042034,73568,39904
2015,Victoria,Malaria,0,6042034,73568,39904
2015,Victoria,Maternal disorders,1,6042034,73568,39904
2015,Victoria,Meningitis,6,6042034,73568,39904
2015,Victoria,Neonatal disorders,88,6042034,73568,39904
2015,Victoria,Neoplasms,11494,6042034,73568,39904
2015,Victoria,Nutritional deficiencies,23,6042034,73568,39904
2015,Victoria,Parkinson's disease,412,6042034,73568,39904
2015,Victoria,Poisonings,305,6042034,73568,39904
2015,Victoria,Protein-energy malnutrition,22,6042034,73568,39904
2015,Victoria,Road injuries,317,6042034,73568,39904
2015,Victoria,Self-harm,686,6042034,73568,39904
2015,Victoria,Terrorism (deaths),0,6042034,73568,39904
2015,Victoria,Tuberculosis,11,6042034,73568,39904
2015,Western Australia,Acute hepatitis,24,2542632,35135,14448
2015,Western Australia,Alcohol use disorders,22,2542632,35135,14448
2015,Western Australia,Alzheimer's disease and other dementias,452,2542632,35135,14448
2015,Western Australia,Cardiovascular diseases,3839,2542632,35135,14448
2015,Western Australia,Chronic kidney disease,274,2542632,35135,14448
2015,Western Australia,Chronic respiratory diseases,637,2542632,35135,14448
2015,Western Australia,Cirrhosis and other chronic liver diseases,159,2542632,35135,14448
2015,Western Australia,Conflict and terrorism,0,2542632,35135,14448
2015,Western Australia,Diabetes mellitus,429,2542632,35135,14448
2015,Western Australia,Diarrheal diseases,21,2542632,35135,14448
2015,Western Australia,Digestive diseases,515,2542632,35135,14448
2015,Western Australia,Drowning,20,2542632,35135,14448
2015,Western Australia,Drug use disorders,6,2542632,35135,14448
2015,Western Australia,Environmental heat and cold exposure,5,2542632,35135,14448
2015,Western Australia,Exposure to forces of nature,6,2542632,35135,14448
2015,Western Australia,"Fire, heat, and hot substances",6,2542632,35135,14448
2015,Western Australia,HIV/AIDS,6,2542632,35135,14448
2015,Western Australia,Interpersonal violence,31,2542632,35135,14448
2015,Western Australia,Lower respiratory infections,402,2542632,35135,14448
2015,Western Australia,Malaria,0,2542632,35135,14448
2015,Western Australia,Maternal disorders,0,2542632,35135,14448
2015,Western Australia,Meningitis,2,2542632,35135,14448
2015,Western Australia,Neonatal disorders,44,2542632,35135,14448
2015,Western Australia,Neoplasms,4206,2542632,35135,14448
2015,Western Australia,Nutritional deficiencies,11,2542632,35135,14448
2015,Western Australia,Parkinson's disease,134,2542632,35135,14448
2015,Western Australia,Poisonings,183,2542632,35135,14448
2015,Western Australia,Protein-energy malnutrition,10,2542632,35135,14448
2015,Western Australia,Road injuries,193,2542632,35135,14448
2015,Western Australia,Self-harm,402,2542632,35135,14448
2015,Western Australia,Terrorism (deaths),0,2542632,35135,14448
2015,Western Australia,Tuberculosis,6,2542632,35135,14448
2016,Australian Capital Territory,Acute hepatitis,4,404924,5152,1839
2016,Australian Capital Territory,Alcohol use disorders,5,404924,5152,1839
2016,Australian Capital Territory,Alzheimer's disease and other dementias,27,404924,5152,1839
2016,Australian Capital Territory,Cardiovascular diseases,566,404924,5152,1839
2016,Australian Capital Territory,Chronic kidney disease,28,404924,5152,1839
2016,Australian Capital Territory,Chronic respiratory diseases,123,404924,5152,1839
2016,Australian Capital Territory,Cirrhosis and other chronic liver diseases,25,404924,5152,1839
2016,Australian Capital Territory,Conflict and terrorism,0,404924,5152,1839
2016,Australian Capital Territory,Diabetes mellitus,78,404924,5152,1839
2016,Australian Capital Territory,Diarrheal diseases,3,404924,5152,1839
2016,Australian Capital Territory,Digestive diseases,74,404924,5152,1839
2016,Australian Capital Territory,Drowning,4,404924,5152,1839
2016,Australian Capital Territory,Drug use disorders,1,404924,5152,1839
2016,Australian Capital Territory,Environmental heat and cold exposure,0,404924,5152,1839
2016,Australian Capital Territory,Exposure to forces of nature,3,404924,5152,1839
2016,Australian Capital Territory,"Fire, heat, and hot substances",0,404924,5152,1839
2016,Australian Capital Territory,HIV/AIDS,0,404924,5152,1839
2016,Australian Capital Territory,Interpersonal violence,4,404924,5152,1839
2016,Australian Capital Territory,Lower respiratory infections,37,404924,5152,1839
2016,Australian Capital Territory,Malaria,0,404924,5152,1839
2016,Australian Capital Territory,Maternal disorders,1,404924,5152,1839
2016,Australian Capital Territory,Meningitis,0,404924,5152,1839
2016,Australian Capital Territory,Neonatal disorders,12,404924,5152,1839
2016,Australian Capital Territory,Neoplasms,601,404924,5152,1839
2016,Australian Capital Territory,Nutritional deficiencies,4,404924,5152,1839
2016,Australian Capital Territory,Parkinson's disease,19,404924,5152,1839
2016,Australian Capital Territory,Poisonings,19,404924,5152,1839
2016,Australian Capital Territory,Protein-energy malnutrition,2,404924,5152,1839
2016,Australian Capital Territory,Road injuries,26,404924,5152,1839
2016,Australian Capital Territory,Self-harm,46,404924,5152,1839
2016,Australian Capital Territory,Terrorism (deaths),0,404924,5152,1839
2016,Australian Capital Territory,Tuberculosis,0,404924,5152,1839
2016,New South Wales,Acute hepatitis,98,7750952,96083,53694
2016,New South Wales,Alcohol use disorders,106,7750952,96083,53694
2016,New South Wales,Alzheimer's disease and other dementias,1157,7750952,96083,53694
2016,New South Wales,Cardiovascular diseases,15311,7750952,96083,53694
2016,New South Wales,Chronic kidney disease,703,7750952,96083,53694
2016,New South Wales,Chronic respiratory diseases,2813,7750952,96083,53694
2016,New South Wales,Cirrhosis and other chronic liver diseases,641,7750952,96083,53694
2016,New South Wales,Conflict and terrorism,0,7750952,96083,53694
2016,New South Wales,Diabetes mellitus,1680,7750952,96083,53694
2016,New South Wales,Diarrheal diseases,106,7750952,96083,53694
2016,New South Wales,Digestive diseases,1973,7750952,96083,53694
2016,New South Wales,Drowning,66,7750952,96083,53694
2016,New South Wales,Drug use disorders,13,7750952,96083,53694
2016,New South Wales,Environmental heat and cold exposure,6,7750952,96083,53694
2016,New South Wales,Exposure to forces of nature,8,7750952,96083,53694
2016,New South Wales,"Fire, heat, and hot substances",15,7750952,96083,53694
2016,New South Wales,HIV/AIDS,44,7750952,96083,53694
2016,New South Wales,Interpersonal violence,77,7750952,96083,53694
2016,New South Wales,Lower respiratory infections,1126,7750952,96083,53694
2016,New South Wales,Malaria,0,7750952,96083,53694
2016,New South Wales,Maternal disorders,1,7750952,96083,53694
2016,New South Wales,Meningitis,9,7750952,96083,53694
2016,New South Wales,Neonatal disorders,173,7750952,96083,53694
2016,New South Wales,Neoplasms,15446,7750952,96083,53694
2016,New South Wales,Nutritional deficiencies,50,7750952,96083,53694
2016,New South Wales,Parkinson's disease,642,7750952,96083,53694
2016,New South Wales,Poisonings,459,7750952,96083,53694
2016,New South Wales,Protein-energy malnutrition,44,7750952,96083,53694
2016,New South Wales,Road injuries,433,7750952,96083,53694
2016,New South Wales,Self-harm,821,7750952,96083,53694
2016,New South Wales,Terrorism (deaths),0,7750952,96083,53694
2016,New South Wales,Tuberculosis,14,7750952,96083,53694
2016,Northern Territory,Acute hepatitis,3,245703,3927,1044
2016,Northern Territory,Alcohol use disorders,3,245703,3927,1044
2016,Northern Territory,Alzheimer's disease and other dementias,15,245703,3927,1044
2016,Northern Territory,Cardiovascular diseases,312,245703,3927,1044
2016,Northern Territory,Chronic kidney disease,16,245703,3927,1044
2016,Northern Territory,Chronic respiratory diseases,68,245703,3927,1044
2016,Northern Territory,Cirrhosis and other chronic liver diseases,14,245703,3927,1044
2016,Northern Territory,Conflict and terrorism,0,245703,3927,1044
2016,Northern Territory,Diabetes mellitus,43,245703,3927,1044
2016,Northern Territory,Diarrheal diseases,1,245703,3927,1044
2016,Northern Territory,Digestive diseases,40,245703,3927,1044
2016,Northern Territory,Drowning,2,245703,3927,1044
2016,Northern Territory,Drug use disorders,1,245703,3927,1044
2016,Northern Territory,Environmental heat and cold exposure,0,245703,3927,1044
2016,Northern Territory,Exposure to forces of nature,1,245703,3927,1044
2016,Northern Territory,"Fire, heat, and hot substances",0,245703,3927,1044
2016,Northern Territory,HIV/AIDS,0,245703,3927,1044
2016,Northern Territory,Interpersonal violence,3,245703,3927,1044
2016,Northern Territory,Lower respiratory infections,20,245703,3927,1044
2016,Northern Territory,Malaria,0,245703,3927,1044
2016,Northern Territory,Maternal disorders,0,245703,3927,1044
2016,Northern Territory,Meningitis,0,245703,3927,1044
2016,Northern Territory,Neonatal disorders,7,245703,3927,1044
2016,Northern Territory,Neoplasms,331,245703,3927,1044
2016,Northern Territory,Nutritional deficiencies,2,245703,3927,1044
2016,Northern Territory,Parkinson's disease,11,245703,3927,1044
2016,Northern Territory,Poisonings,10,245703,3927,1044
2016,Northern Territory,Protein-energy malnutrition,1,245703,3927,1044
2016,Northern Territory,Road injuries,14,245703,3927,1044
2016,Northern Territory,Self-harm,26,245703,3927,1044
2016,Northern Territory,Terrorism (deaths),0,245703,3927,1044
2016,Northern Territory,Tuberculosis,0,245703,3927,1044
2016,Queensland,Acute hepatitis,59,4854983,61841,29690
2016,Queensland,Alcohol use disorders,54,4854983,61841,29690
2016,Queensland,Alzheimer's disease and other dementias,602,4854983,61841,29690
2016,Queensland,Cardiovascular diseases,8366,4854983,61841,29690
2016,Queensland,Chronic kidney disease,306,4854983,61841,29690
2016,Queensland,Chronic respiratory diseases,1547,4854983,61841,29690
2016,Queensland,Cirrhosis and other chronic liver diseases,324,4854983,61841,29690
2016,Queensland,Conflict and terrorism,0,4854983,61841,29690
2016,Queensland,Diabetes mellitus,845,4854983,61841,29690
2016,Queensland,Diarrheal diseases,39,4854983,61841,29690
2016,Queensland,Digestive diseases,1040,4854983,61841,29690
2016,Queensland,Drowning,60,4854983,61841,29690
2016,Queensland,Drug use disorders,12,4854983,61841,29690
2016,Queensland,Environmental heat and cold exposure,7,4854983,61841,29690
2016,Queensland,Exposure to forces of nature,7,4854983,61841,29690
2016,Queensland,"Fire, heat, and hot substances",20,4854983,61841,29690
2016,Queensland,HIV/AIDS,14,4854983,61841,29690
2016,Queensland,Interpersonal violence,47,4854983,61841,29690
2016,Queensland,Lower respiratory infections,555,4854983,61841,29690
2016,Queensland,Malaria,0,4854983,61841,29690
2016,Queensland,Maternal disorders,3,4854983,61841,29690
2016,Queensland,Meningitis,3,4854983,61841,29690
2016,Queensland,Neonatal disorders,134,4854983,61841,29690
2016,Queensland,Neoplasms,9240,4854983,61841,29690
2016,Queensland,Nutritional deficiencies,18,4854983,61841,29690
2016,Queensland,Parkinson's disease,309,4854983,61841,29690
2016,Queensland,Poisonings,267,4854983,61841,29690
2016,Queensland,Protein-energy malnutrition,17,4854983,61841,29690
2016,Queensland,Road injuries,303,4854983,61841,29690
2016,Queensland,Self-harm,688,4854983,61841,29690
2016,Queensland,Terrorism (deaths),0,4854983,61841,29690
2016,Queensland,Tuberculosis,10,4854983,61841,29690
2016,South Australia,Acute hepatitis,14,1715008,19772,13337
2016,South Australia,Alcohol use disorders,17,1715008,19772,13337
2016,South Australia,Alzheimer's disease and other dementias,487,1715008,19772,13337
2016,South Australia,Cardiovascular diseases,3685,1715008,19772,13337
2016,South Australia,Chronic kidney disease,176,1715008,19772,13337
2016,South Australia,Chronic respiratory diseases,689,1715008,19772,13337
2016,South Australia,Cirrhosis and other chronic liver diseases,178,1715008,19772,13337
2016,South Australia,Conflict and terrorism,0,1715008,19772,13337
2016,South Australia,Diabetes mellitus,438,1715008,19772,13337
2016,South Australia,Diarrheal diseases,23,1715008,19772,13337
2016,South Australia,Digestive diseases,518,1715008,19772,13337
2016,South Australia,Drowning,9,1715008,19772,13337
2016,South Australia,Drug use disorders,3,1715008,19772,13337
2016,South Australia,Environmental heat and cold exposure,4,1715008,19772,13337
2016,South Australia,Exposure to forces of nature,3,1715008,19772,13337
2016,South Australia,"Fire, heat, and hot substances",1,1715008,19772,13337
2016,South Australia,HIV/AIDS,16,1715008,19772,13337
2016,South Australia,Interpersonal violence,19,1715008,19772,13337
2016,South Australia,Lower respiratory infections,332,1715008,19772,13337
2016,South Australia,Malaria,0,1715008,19772,13337
2016,South Australia,Maternal disorders,1,1715008,19772,13337
2016,South Australia,Meningitis,0,1715008,19772,13337
2016,South Australia,Neonatal disorders,34,1715008,19772,13337
2016,South Australia,Neoplasms,3707,1715008,19772,13337
2016,South Australia,Nutritional deficiencies,13,1715008,19772,13337
2016,South Australia,Parkinson's disease,143,1715008,19772,13337
2016,South Australia,Poisonings,93,1715008,19772,13337
2016,South Australia,Protein-energy malnutrition,12,1715008,19772,13337
2016,South Australia,Road injuries,101,1715008,19772,13337
2016,South Australia,Self-harm,221,1715008,19772,13337
2016,South Australia,Terrorism (deaths),0,1715008,19772,13337
2016,South Australia,Tuberculosis,4,1715008,19772,13337
2016,Tasmania,Acute hepatitis,9,518990,5968,4595
2016,Tasmania,Alcohol use disorders,10,518990,5968,4595
2016,Tasmania,Alzheimer's disease and other dementias,57,518990,5968,4595
2016,Tasmania,Cardiovascular diseases,1178,518990,5968,4595
2016,Tasmania,Chronic kidney disease,58,518990,5968,4595
2016,Tasmania,Chronic respiratory diseases,256,518990,5968,4595
2016,Tasmania,Cirrhosis and other chronic liver diseases,53,518990,5968,4595
2016,Tasmania,Conflict and terrorism,0,518990,5968,4595
2016,Tasmania,Diabetes mellitus,163,518990,5968,4595
2016,Tasmania,Diarrheal diseases,6,518990,5968,4595
2016,Tasmania,Digestive diseases,154,518990,5968,4595
2016,Tasmania,Drowning,7,518990,5968,4595
2016,Tasmania,Drug use disorders,3,518990,5968,4595
2016,Tasmania,Environmental heat and cold exposure,0,518990,5968,4595
2016,Tasmania,Exposure to forces of nature,6,518990,5968,4595
2016,Tasmania,"Fire, heat, and hot substances",0,518990,5968,4595
2016,Tasmania,HIV/AIDS,0,518990,5968,4595
2016,Tasmania,Interpersonal violence,9,518990,5968,4595
2016,Tasmania,Lower respiratory infections,77,518990,5968,4595
2016,Tasmania,Malaria,0,518990,5968,4595
2016,Tasmania,Maternal disorders,2,518990,5968,4595
2016,Tasmania,Meningitis,0,518990,5968,4595
2016,Tasmania,Neonatal disorders,26,518990,5968,4595
2016,Tasmania,Neoplasms,1251,518990,5968,4595
2016,Tasmania,Nutritional deficiencies,8,518990,5968,4595
2016,Tasmania,Parkinson's disease,40,518990,5968,4595
2016,Tasmania,Poisonings,40,518990,5968,4595
2016,Tasmania,Protein-energy malnutrition,3,518990,5968,4595
2016,Tasmania,Road injuries,54,518990,5968,4595
2016,Tasmania,Self-harm,96,518990,5968,4595
2016,Tasmania,Terrorism (deaths),0,518990,5968,4595
2016,Tasmania,Tuberculosis,0,518990,5968,4595
2016,Victoria,Acute hepatitis,58,6188358,82892,39450
2016,Victoria,Alcohol use disorders,52,6188358,82892,39450
2016,Victoria,Alzheimer's disease and other dementias,1211,6188358,82892,39450
2016,Victoria,Cardiovascular diseases,11091,6188358,82892,39450
2016,Victoria,Chronic kidney disease,658,6188358,82892,39450
2016,Victoria,Chronic respiratory diseases,1948,6188358,82892,39450
2016,Victoria,Cirrhosis and other chronic liver diseases,407,6188358,82892,39450
2016,Victoria,Conflict and terrorism,0,6188358,82892,39450
